PSRJ,omgc_dot,omgc_0,logq_taueff,logq_tau,logq_ratio,logq_TN,logq_Qs,logq_Qc,log_tau-dist,log_ratio-dist,log_evidence_WTNnullHypothesis,log_evidence_2Cmpnt,log_Qs-dist,log_Qc-dist,Tobs,TSTART,TFINISH,NTOAs,logBF_2Cmpnt_vs_WTNnullHypothesis,logBF_per_TOA_2Cmpnt_vs_WTNnullHypothesis
J1745-3040,-4.966197124850217e-13,17.100105560671086,"[7.236907924349604, 3.9422957278994413, 8.852084812277662]","[7.333767558742285, 4.01041824896187, 8.400204577630562]","[0.30164442852579615, -2.7759532096259516, 2.8176535892092014]","[-5.058175627060201, -5.5311619721406915, -4.065835389662328]","[-25.26634971202305, -27.532857682326085, -21.237467640153415]","[-26.511358587487884, -28.691852932204707, -25.665637317424522]",rr,-,400.5658660904855,475.7039085438812,pky,pky,1249.5056621093754,57172.70945461265,58422.21511672202,110,75.13804245339571,0.6830731132126883
J1751-4657,-1.479548896654401e-14,8.463871826794659,"[4.9314122899649835, 2.561664762849985, 7.811526756663328]","[5.1655335375732685, 3.0200602606741307, 7.853926176504777]","[-0.7322811755198105, -3.1205027982047078, 2.6337720467835806]","[-5.896975176297243, -7.37519691309361, -4.7528959102746065]","[-26.767596249014204, -28.945586318415877, -23.62869262109175]","[-27.283976955708415, -29.081228242620302, -25.574199864142074]",-,-,234.79577292104366,233.42492228510076,-,-,1287.4836484120751,57133.74084326987,58421.22449168195,53,-1.370850635942901,-0.0258651063385453
J1752-2806,-1.613893569776205e-13,11.168816567062583,"[5.287090767171476, 3.31979583795007, 6.898271602884904]","[6.293615083175676, 3.48810385883141, 7.541738492640677]","[0.03138784816150838, -2.803156347281339, 2.3522034819718494]","[-2.3248242794759086, -3.178125596895166, -2.1594574277623155]","[-24.65484376985316, -28.203290028689132, -22.133359293323878]","[-23.429918666534117, -23.637237278471005, -23.225061175690268]",pky,-,331.43633609305346,681.1550053758596,pky,pky,1459.8280336649404,56967.38094712247,58427.20898078741,145,349.7186692828061,2.4118528916055593
J1757-2421,-1.4861915269857123e-12,26.838643650131996,"[5.005795565315473, 2.43782955000491, 7.908922669502254]","[5.2894381207155785, 3.071890882052018, 7.942145669433528]","[-0.48656099656933743, -2.996005595970029, 2.587317337861972]","[-6.076063277110805, -8.645310496718405, -4.071225757620855]","[-25.109860949938614, -28.378977831784322, -21.17883015555224]","[-25.719961945646197, -28.606775140433072, -22.57652289248084]",-,-,89.02509268199279,88.18788231502559,-,-,468.7159587402348,57950.51569126416,58419.231650004396,66,-0.8372103669671986,-0.01268500556010907
J1759-2205,-3.209434711197513e-13,13.630022158491442,"[6.679240229947778, 3.370187990270976, 8.472309578487687]","[6.516675318061625, 3.5280233743900613, 7.874302448099011]","[-0.4612843170228029, -2.8783737344978895, 2.40112843709699]","[-3.149014462206697, -3.4111782305235425, -2.120902028712415]","[-23.051668841001074, -25.682158072447173, -19.185620997721692]","[-25.05608207427614, -28.40494167589549, -23.81908052718623]",pky,-,161.02584424613445,212.06322421634283,pky,pky,1074.9367015195821,57346.29567761901,58421.23237913859,54,51.03737997020838,0.9451366661149699
J1759-3107,-2.0365891318579575e-14,5.823399214144394,"[5.239948718178378, 2.6472414486362403, 8.076616386421687]","[5.365814733956268, 3.076768504361691, 7.987265621263674]","[-0.8971345178003094, -3.182653482081479, 2.57771504519021]","[-6.392084212774755, -7.83761616711777, -5.036322136717304]","[-26.86875554596376, -28.963598965568778, -23.36223466542856]","[-27.71812921627779, -29.27339571237713, -25.837721201373753]",-,-,141.3835949020817,139.94859715577803,-,-,852.7305378849487,57556.52913694464,58409.25967482959,40,-1.4349977463036794,-0.03587494365759199
J1801-0357,-2.445965969500666e-14,6.818485095658334,"[5.267228872674426, 2.6800340845087547, 8.087684068494609]","[5.399203472164201, 3.1109307786049496, 8.003000049270893]","[-0.8016174460510143, -3.1683446347093054, 2.6417347268416638]","[-6.5796617732198595, -8.031372659674805, -5.209441719067906]","[-26.895781201075252, -28.99618902711911, -23.61985554080681]","[-27.71011735201629, -29.259833844866815, -25.807933386843818]",-,-,95.82414200170042,94.86296662726322,-,-,832.692971363671,57565.599787476014,58398.292758839685,29,-0.9611753744372038,-0.0331439784288691
J1801-2920,-1.7669520688381486e-14,5.807491309055828,"[6.848436196514294, 4.428985973797654, 8.10952733314478]","[6.834300934152761, 4.597000345300193, 7.686986676092662]","[1.3007758267155565, -1.806272221908656, 3.1084169793643444]","[-5.274705489142491, -6.919156576654656, -4.356580337204378]","[-27.058394090128893, -29.010967517569316, -24.37529347780353]","[-27.419981486983975, -29.16864473301592, -26.023279437618864]",pky,rr,226.85350632257877,229.6175990145624,-,-,1161.7414685881376,57292.39980615182,58454.14127473996,60,2.7640926919836204,0.04606821153306034
J1803-2137,-4.70712548380059e-11,46.98973691149204,"[8.867971549794346, 7.236009817335103, 10.760047576926583]","[8.09135749744814, 6.946166000015807, 8.708699567757476]","[0.834239895201052, -1.251057502495498, 2.954830281648232]","[-1.138829954584235, -1.9354323136189533, -0.7524570946164776]","[-17.566336216321712, -19.67808116232282, -15.956281662512886]","[-24.86672827381512, -28.377357862581103, -21.655422499234597]",rr,rr,-35.34993655110532,38.02499701605401,pky,-,458.75118565206503,57962.485815686225,58421.23700133829,52,73.37493356715933,1.411056414753064
J1805-1504,-1.2672595389490117e-15,5.3190115377378016,"[5.35330163793698, 2.544087329223698, 8.155696597735478]","[5.545111023144782, 3.082280783625898, 8.031940573707184]","[-0.33763851244769016, -2.9714801065696017, 2.690647876391804]","[-3.794993771580266, -6.82595105212031, -2.001167795665282]","[-24.31462642485825, -28.13461883333947, -20.071965340454756]","[-25.200473006823955, -28.414457646311508, -22.276235275313308]",-,-,8.340005170251262,9.224851049813259,-,-,446.77464885972586,57980.44046720562,58427.215116065345,28,0.8848458795619969,0.031601638555785606
J1807-0847,-6.710359934111572e-15,38.37589462519624,"[4.918105349511612, 2.575944333141076, 7.858501531149912]","[5.0772550618116465, 3.0021897718067714, 7.887922605784497]","[-1.2152951943674801, -3.238552103684909, 2.4473412419558516]","[-7.488080288333112, -8.558391703082714, -6.708963531145626]","[-26.992655756106434, -28.878526710944346, -23.456287981470137]","[-27.61838658220787, -29.0668679145164, -26.219311212426298]",-,-,339.20898673001665,337.5605711246091,-,-,1316.4002849301323,57133.76080597276,58450.16109090289,74,-1.6484156054075356,-0.02227588655956129
J1807-2715,-1.1189979228078248e-13,7.590365554014415,"[6.69151057238835, 4.731166856814874, 7.926279225224062]","[6.75623596397948, 4.922103593742209, 7.486089077148898]","[1.238702163675735, -1.5545416694363037, 3.1018792125106405]","[-5.25104267557899, -7.187040104770385, -4.144175809420621]","[-26.94240481581192, -29.003828008098125, -23.93921558607415]","[-27.177955552648207, -29.09023735709944, -25.606054983908134]",pky,rr,286.5492903643606,291.0014520829778,-,-,1111.817588436803,57306.42623869306,58418.24382712986,77,4.4521617186171625,0.057820282059963146
J1808-0813,-1.013485105458386e-14,7.172217685982689,"[5.708907981940498, 2.782858927275517, 8.153663007909124]","[5.858792046850479, 3.2136722217717177, 7.98317931436411]","[-0.061048957252002864, -2.958304785108696, 2.742552319835322]","[-4.0681478604937915, -4.9959280740291, -3.33209701141279]","[-25.3205232532049, -28.184946388756842, -21.700679378979082]","[-25.80727977262819, -28.381780123251165, -24.45999466339036]",-,-,80.71537700147024,82.68779286311988,pky,pky,1202.7454102099946,57224.47491461499,58427.220324824986,32,1.9724158616496368,0.06163799567655115
J1809-2109,-4.867522926000258e-14,8.945102218177851,"[5.313374235630715, 2.6266353504273083, 8.109139623355203]","[5.477177257741799, 3.1073807842091976, 7.981537046757041]","[-0.42582801335878356, -3.0817094593448164, 2.6712668304412137]","[-5.346756789557258, -7.495165585660585, -3.5671072115928704]","[-25.815024631018055, -28.627944695655483, -22.09847642553824]","[-26.522662627317825, -28.877249332801288, -24.156142846624203]",-,-,59.7743873420016,59.52429714288469,-,-,855.7232087951124,57565.51379496646,58421.23700376157,29,-0.25009019911691155,-0.008623799969548674
J1810-5338,-3.556396842069997e-14,24.068916158234614,"[5.021934869931366, 2.596021600891143, 7.999794801638284]","[5.178912833833155, 2.9983366523560298, 7.981559303297024]","[-0.926137194957294, -3.150986512596499, 2.5282445682017594]","[-7.210716614281019, -8.712104618559486, -5.898019603747591]","[-26.840416007016188, -28.99610849951864, -23.311009534285425]","[-27.55885535653253, -29.177466864803264, -25.690811629683864]",-,-,88.86371078405327,87.20332231999102,-,-,1054.9881266952943,57361.259526181515,58416.24765287681,32,-1.660388464062251,-0.051887139501945345
J1816-2650,-1.1888742772302576e-15,10.597642560905783,"[5.092435023897975, 2.541914292220077, 8.012382033884395]","[5.264249278511414, 3.033865218538058, 7.981516739187879]","[-0.7476203385169629, -3.1516132742485405, 2.62111786770979]","[-6.07075586412922, -7.740427249791694, -4.646474281394817]","[-26.643669050435406, -28.92676376293825, -23.166804121710236]","[-27.34090572345954, -29.120029130407655, -25.293113799349133]",-,-,146.91709024041063,145.0198275676853,-,-,1191.7432326628914,57224.512389875235,58416.25562253813,51,-1.8972626727253328,-0.03720122887696731
J1818-1422,-1.5075663645981824e-13,21.555403236123176,"[5.100822810269464, 2.5389613089608014, 7.929291698174901]","[5.2508220372280014, 3.0478988905521223, 7.909581071534355]","[-0.4978916096302725, -3.017611074695489, 2.623022787725847]","[-5.444931372864261, -7.782271622854589, -3.889132524122316]","[-25.4988799050131, -28.541492429067407, -21.858808286769346]","[-26.33020335994514, -28.79215061445445, -23.932282780292397]",-,-,67.51597839904846,66.34317040103534,-,-,1077.011865000124,57350.214018003426,58427.22588300355,51,-1.172807998013127,-0.022996235255159352
J1820-0427,-1.1118417838397674e-13,10.50556388918865,"[5.5897082076970985, 2.9627460461342006, 7.69085095752529]","[5.580609673228808, 3.134397292427068, 7.81280924204457]","[-0.9645504769344879, -3.079340637930982, 2.1658005681664596]","[-2.8362705882063963, -3.008616286146513, -2.6201896464847962]","[-23.87746117780479, -27.438987418653433, -20.228124281218008]","[-24.062356432038705, -26.79792717342404, -23.768499456856794]",-,-,125.01330712888108,223.79730135720766,pky,pky,1291.46075623668,57133.77091630859,58425.23167254527,55,98.78399422832658,1.7960726223332104
J1822-2256,-2.4214747898735955e-15,3.3523381645965418,"[4.889471979025686, 2.5081497534077704, 7.923916371908744]","[5.114507611798513, 2.9939699982616523, 7.935293248381614]","[-0.8352816690708889, -3.184944210784353, 2.6612026786219887]","[-5.7764744881683825, -7.072374412324355, -4.557890231639802]","[-27.188093373286545, -29.070115046163608, -23.842660023875737]","[-27.83887509144685, -29.304653864134902, -25.940471814773534]",-,-,209.2154849100193,207.14938536316185,-,-,1185.7428660847872,57224.53264259334,58410.275508678125,57,-2.0660995468574583,-0.03624736047118348
J1823-0154,-1.229779136657755e-14,8.269763565946949,"[5.076219574366212, 2.603826275177766, 7.98513504363984]","[5.263202372359576, 3.0704525614079796, 7.980024380008058]","[-0.9834665905512748, -3.2492834715635452, 2.5570851727451513]","[-6.719380329542021, -8.000114087057007, -5.505468690207692]","[-27.214770507938173, -29.10423153240197, -23.843155461896053]","[-27.96463756800222, -29.346037697306176, -26.183851069043843]",-,-,123.61864233234782,122.254649055007,-,-,1117.8726089608535,57304.37689336539,58422.249502326245,35,-1.3639932773408248,-0.03897123649545214
J1823-1115,-1.1050494989461234e-13,22.45360951059078,"[4.976305570529242, 2.4898119418604283, 7.879029730572984]","[5.136004568037443, 3.0417825819600504, 7.955358816585418]","[-0.8202488181406156, -3.095657027938738, 2.5877323267471644]","[-5.749218065766051, -7.865656799146757, -4.089587284850312]","[-25.719634330684375, -28.555954585069582, -21.975906483477083]","[-26.51113284141754, -28.850171102220475, -24.127045838752224]",-,-,49.77912400714833,48.36056569452337,-,-,1136.770838503886,57290.46443166037,58427.23527016426,53,-1.4185583126249597,-0.026765251181603014
J1823-3106,-2.284807636720734e-13,22.119517055447062,"[5.936838827775102, 2.954878580803656, 8.323614496676415]","[5.887692994344167, 3.157918714441564, 8.120490873884192]","[-0.6069835825717024, -3.0529607572856308, 2.4030433102662117]","[-3.6692688581864346, -3.9260947104220145, -3.0636911881515103]","[-23.67581431930577, -26.72080995741545, -19.611187484218142]","[-24.227531937839366, -27.752885691673338, -23.705654399757872]",-,-,76.91905747233825,110.76838300467247,pky,pky,1107.8321343139614,57290.47545273733,58398.30758705129,35,33.84932553233422,0.9671235866381206
J1824-0127,-3.929034288540169e-15,2.513807218937658,"[5.236374839583275, 2.612972571938255, 8.016308545568648]","[5.387488711306568, 3.1134990449135747, 7.984786243272821]","[-0.6054996571690971, -3.0759308103980874, 2.6320985173341582]","[-5.0203712720704345, -6.758173427793764, -3.6073333703912915]","[-26.48913186202136, -28.869157224562855, -23.051523345877946]","[-27.117713157321006, -29.071328849530897, -25.120632985447017]",-,-,103.48614537762374,102.92746328855495,-,-,856.5918552440271,57558.67508621899,58415.266941463015,30,-0.558682089068796,-0.0186227363022932
J1824-1945,-9.190707689426494e-13,33.184966988984755,"[8.087637072374132, 7.106312491558777, 9.677559873971106]","[7.27476773163153, 6.89873714008698, 8.082076133258143]","[0.24067794959083239, -2.378950654348924, 2.734743776909891]","[-1.7565735726924263, -2.3660490928701754, -0.7408198402486342]","[-20.22551362003795, -22.04026160453337, -16.533723258044457]","[-26.931651914591587, -28.954092796110007, -24.948953974154765]",pky,-,59.755566106181035,387.13123057271144,pky,-,1204.6665230429062,57195.63515575958,58400.30167880248,95,327.3756644665304,3.446059625963478
J1825-0935,-5.559540494583223e-13,8.17039022393632,"[8.583068803855866, 7.318294172907056, 10.26547915198658]","[7.768818175836567, 7.008190009046966, 8.572362436292867]","[0.5763526477513781, -1.9408092467539517, 2.881968912787128]","[0.3303834275970505, -0.7637688824084783, 0.9360874693667014]","[-19.710657209344088, -21.711770459774975, -16.96833653922914]","[-26.157587338107955, -28.724568642850826, -23.66950502747794]",rr,rr,27.49274561078381,495.5857896448101,pky,-,1377.2251178394363,57160.70413611009,58537.92925394953,144,468.0930440340263,3.2506461391251826
J1827-0750,-1.336439440457837e-13,23.227816620332625,"[5.6676741859961055, 2.873392174340984, 8.116238490804736]","[5.712335601297897, 3.2047379323199636, 8.005725046086594]","[-0.5539883297497099, -2.942995868600706, 2.3923241201173107]","[-2.6290093617525336, -2.888382331263458, -2.1836054770873834]","[-22.357957769475334, -26.772466306104626, -18.603832091117916]","[-22.74921041410477, -26.997152284761263, -22.264223145792066]",-,-,43.149460713436284,89.67355694468449,pky,pky,840.6737699907972,57555.64818806628,58396.32195805708,49,46.52409623124821,0.9494713516581267
J1829-1751,-3.6730243770064517e-13,20.45730647218783,"[8.404684887832257, 7.228080359786586, 10.140618128740579]","[7.640356867258017, 6.817093409263907, 8.477815869495377]","[0.3384786560592616, -2.1305103293055727, 2.784067893591588]","[-0.6257547604162177, -1.9095908587776307, -0.026732476158988314]","[-19.569860691464715, -21.832180856156253, -16.38417888383411]","[-26.972163568319377, -28.9986395312395, -25.005143447261105]",rr,rr,74.47360999671083,274.0368570668079,pky,-,1214.6362876960266,57195.64421733458,58410.280505030605,79,199.56324707009708,2.5261170515202163
J1830-1135,-7.73974612249125e-15,1.0099024233148957,"[5.043616884856394, 2.581961326458151, 7.98627512652061]","[5.19436685112515, 3.037067523892231, 7.98352307922104]","[-0.8732670680592339, -3.138072446473989, 2.652078588579994]","[-4.2294241673524, -5.867436365574662, -2.8341069716309635]","[-26.569308990719268, -28.864865081353553, -23.10219002946988]","[-27.423769811077506, -29.166673498270914, -25.39603573185419]",-,-,97.35558101219456,95.63255795049457,-,-,1064.987524968892,57362.24315573885,58427.23068070774,40,-1.7230230616999904,-0.04307557654249976
J1832-0827,-9.581624200502706e-13,9.706220045492035,"[5.606182381683938, 2.8784241292791983, 8.037406454062788]","[5.52497519255132, 3.1143666032757498, 7.964337127696815]","[-0.5788213237127913, -3.0450469649662577, 2.433099251342093]","[-3.6384078166595906, -3.894776195761859, -3.282778999596984]","[-24.504607202642003, -27.24182728914154, -20.77539328857698]","[-24.849303288495122, -27.709865358577566, -24.33687234395566]",-,-,273.5326104028919,340.4028140937818,pky,pky,1142.8598092847024,57274.404961184286,58417.26477046899,93,66.87020369088987,0.7190344482891383
J1833-0338,-5.533899521610133e-13,9.14940328719696,"[8.03145616588274, 7.051039994055336, 9.639181280330497]","[7.221508846633661, 6.840777979147182, 8.061565146760346]","[0.21412489312804497, -2.3765760662489894, 2.687937417170132]","[-0.8030277527277221, -1.4196777482075844, 0.2731045908550392]","[-20.261292130906945, -22.126422945905617, -16.678380557504045]","[-27.112486128174044, -29.037767524821426, -25.168672644020678]",pky,-,161.23480919460303,403.4660667823331,pky,-,1135.7925001736803,57284.46791086517,58420.26041103885,102,242.23125758773006,2.3748162508600985
J1833-0827,-7.929460166464289e-12,73.6687416056291,"[5.093292818243972, 2.6174282496877366, 7.448804289237371]","[5.235271880365758, 3.0230435865586003, 7.725609849710212]","[-0.5569996033710587, -2.995240891069595, 2.3389627025018314]","[-3.466586619496516, -3.785635266851373, -3.1473499786525094]","[-22.701918047980854, -27.19428095866657, -19.53118432409475]","[-22.733805642280718, -26.404810435082023, -22.160274886764167]",-,-,54.100603379769225,80.01600943962512,pky,pky,1054.9831052995505,57362.28167153143,58417.26477683098,54,25.915406059855897,0.47991492703436844
J1834-0426,-5.404658918990163e-15,21.658072194474805,"[5.728035739394944, 2.8503406322894356, 8.059976769410333]","[5.784671606859616, 3.212454111171266, 7.872318450030749]","[-0.16100694023508552, -2.9223343573866742, 2.6899326187279065]","[-5.021559607072392, -5.973135491108291, -4.250686843788367]","[-25.330109080800245, -28.196938689796802, -21.982669402503006]","[-25.704456741320662, -28.333918584920394, -24.4327806976036]",-,-,126.03587925503918,127.18796861157975,pky,pky,1145.8440662195644,57274.416362252574,58420.26042847214,53,1.1520893565405714,0.021737535029067386
J1835-1020,-4.061298814932288e-13,20.774220689135575,"[6.561534473585731, 3.403787476851393, 8.414869923530814]","[6.465458191276613, 3.5423880223038826, 7.765748648019489]","[-0.5022397450960735, -2.794424644744058, 2.420138023899428]","[-1.5156280273003873, -1.7644215787958546, -0.7890145747365006]","[-21.299908387544967, -24.854821371061863, -17.502640066192388]","[-23.496298573021786, -27.90019829476216, -21.909025045888924]",pky,-,1.2758669374542753,99.70353519850153,pky,pky,1150.777267230842,57276.46319709765,58427.24046432849,53,98.42766826104724,1.8571258162461743
J1836-0436,-8.314802382568744e-14,17.737202839817932,"[5.196920808939647, 2.613024827592846, 8.006991147389755]","[5.372448761697113, 3.0970656638914162, 7.965568595696223]","[-0.506359492318499, -3.0795573420473406, 2.632426306346067]","[-5.797612102247307, -8.040123305037772, -4.026609201159942]","[-25.706913178714654, -28.562901561288772, -21.83194123324829]","[-26.519689224020244, -28.904570139815043, -23.968709139647327]",-,-,47.89337212819363,47.56975401945027,-,-,862.5748001294196,57557.685571997536,58420.260372126955,31,-0.3236181087433607,-0.010439293830430992
J1836-1008,-2.3358585449448106e-13,11.165756212039952,"[5.6604509363023645, 2.875656722964144, 8.029998022293116]","[5.583483334490665, 3.10195967971469, 7.963988585218768]","[-0.7456747832446218, -3.048306760511282, 2.2299968885501262]","[-2.9592922435658657, -3.1897753364307753, -2.6108268256592573]","[-23.802589311689744, -27.192090426325134, -19.9474726032158]","[-24.18465103683451, -27.359733835655803, -23.756895887157786]",-,-,154.2249690804173,246.0497384566889,pky,pky,1256.5504423761013,57170.69002697825,58427.24046935435,74,91.8247693762716,1.2408752618415082
J1837-0653,-1.2023914588888097e-15,3.2968594413041252,"[5.034755593748324, 2.5373515031446967, 8.035815309494609]","[5.190484406007466, 3.0575364681737836, 8.03441284166061]","[-0.754710167739107, -3.0943889912276563, 2.6164198650147226]","[-4.817407169027842, -6.824698210217748, -3.157646908817336]","[-26.007056932910398, -28.70291702265838, -22.450980148620243]","[-26.705418281502794, -28.929531532411268, -24.349444147157886]",-,-,83.9018101903423,82.5254788871172,-,-,796.8550847127553,57557.5904807103,58354.445565423055,50,-1.3763313032251006,-0.02752662606450201
J1840-0809,-1.6167686596479177e-14,6.5746170170749805,"[4.967525119191439, 2.5546211695384744, 7.95476823393542]","[5.154871493560748, 3.0302458126616925, 7.972037880568132]","[-1.0125352110157557, -3.2139611873141978, 2.4799294955520352]","[-6.125583440984462, -7.47613965432724, -4.8476106939155]","[-26.995297585798845, -29.01285480268623, -23.639595484125913]","[-27.698546775461, -29.230372396466077, -25.824067784712163]",-,-,213.13971378008594,211.28250308071958,-,-,1222.5567962678106,57276.487236160225,58499.044032428035,75,-1.8572106993663624,-0.02476280932488483
J1840-0815,-1.2681320279024155e-14,5.730526825626622,"[4.993921760358727, 2.5886076354176044, 7.949024229096798]","[5.159039441375742, 3.0389814989558985, 7.935616778397694]","[-1.0231160745213042, -3.1801532101435246, 2.4856105040430343]","[-6.224982064560406, -7.7381771677928315, -4.828396384120622]","[-26.76973246765325, -28.944853186165787, -23.25329069482021]","[-27.566260811774214, -29.178536771615196, -25.61768243079594]",-,-,169.67691359383065,167.97609801169446,-,-,867.6626459348263,57549.60603964986,58417.268685584684,51,-1.7008155821361868,-0.03334932513992523
J1841+0912,-4.7111881460145245e-14,16.477454108277723,"[5.03966369268299, 2.6164904123179773, 7.46033288727952]","[5.253787646093354, 3.047472500350671, 7.735708249728684]","[-0.39239443815168146, -2.9665167762307507, 2.527229541484005]","[-2.928204918842532, -3.225984377121491, -2.6476289504412103]","[-23.574214920993562, -27.676930025245095, -20.405758188522856]","[-23.55615072685439, -26.63381283556359, -22.86889376349522]",-,-,45.23634815611131,66.26315808526945,pky,pky,1150.8146505953919,57312.32836239495,58463.14301299034,29,21.02680992915814,0.7250624113502807
J1841-0425,-1.1582033303583617e-12,33.75317882593414,"[5.433024875066699, 2.6658198303939784, 8.132500658170851]","[5.567122205794695, 3.132166262688631, 8.00008011883134]","[-0.3279323720709769, -2.9506407372853505, 2.6071149341098376]","[-4.5185302490658685, -5.728160843913755, -3.802582296370552]","[-24.0551847523343, -27.82926220232443, -20.278979005170516]","[-24.47202009358804, -27.877185322905476, -23.17705315879323]",-,-,50.57808319233074,52.01806423649236,pky,pky,798.915594454993,57628.33007601995,58427.24567047494,31,1.4399810441616196,0.04645100142456838
J1842-0359,-9.43049534656344e-16,3.4148772785610517,"[4.980284421164921, 2.4815522945210002, 7.961438586023105]","[5.157434145660343, 2.990487549526899, 7.986350382486114]","[-0.8403267987354673, -3.1230846523909657, 2.58630401613976]","[-4.979623039957913, -6.6818047839724075, -3.5492540402580643]","[-26.57395415568744, -28.86883566490494, -23.115109866214556]","[-27.230092344534974, -29.088717793670778, -25.129757385187116]",-,-,207.2580915861208,205.67838600402916,-,-,1225.5545882681763,57286.4532230127,58512.00781128088,77,-1.5797055820916341,-0.020515656910280962
J1843-0000,-6.300993139112458e-14,7.137273483502133,"[5.447929197941788, 2.7638908664947364, 7.994736253106389]","[5.42777654286029, 3.107841905282652, 7.927622242031466]","[-0.6730169461321461, -2.9776706454932125, 2.3741746384790554]","[-2.9700775237626775, -3.305941765076365, -2.494942831531202]","[-24.08988360367649, -27.0895679290694, -20.369527740557107]","[-24.491452083306427, -27.502657097882288, -23.735120794823224]",-,-,139.85982415296658,159.03411154413922,pky,pky,1134.7946606316182,57286.46396396075,58421.25862459237,60,19.17428739117264,0.319571456519544
J1844-0433,-2.504152118122529e-14,6.3400599951723144,"[5.042771159103462, 2.517738050532667, 8.017458482997185]","[5.1787267127100485, 2.993033643837307, 7.986067874885752]","[-0.9715163761300905, -3.211197176385027, 2.554624077592207]","[-6.649956465397121, -7.92131323117772, -5.454534120452826]","[-27.239927940883295, -29.147351145207374, -23.910398236169158]","[-27.91467845905608, -29.310138805003184, -26.17146572538296]",-,-,175.2910334544571,173.2847259903438,-,-,955.3314166022974,57556.68163035996,58512.01304696226,46,-2.00630746411332,-0.04361537965463739
J1845-0743,-2.102210132036023e-13,60.01434618475537,"[5.0141482018577195, 2.6008507205386797, 7.491447489478052]","[5.332987431848157, 3.0877765326086286, 7.699585666958709]","[-0.5752215860826773, -2.9951057342239404, 2.503240678149702]","[-4.579509323891362, -5.088565168963528, -4.16423777707615]","[-23.77011440093653, -27.69580278419707, -20.21982246483162]","[-23.743641049004534, -26.55457046375647, -22.92939422711547]",-,-,188.38447639990738,191.77132136949976,pky,pky,877.6352043871739,57549.615087484504,58427.25029187168,72,3.3868449695923744,0.04703951346656075
J1847-0402,-9.08792304331666e-13,10.510393859001608,"[6.223982496384499, 3.433896007014355, 7.973593461325439]","[6.524117969487967, 3.795468949705865, 7.75450502577553]","[0.7466286018544239, -2.3767250314614037, 2.8982824213897094]","[-4.89061357343601, -6.096663033040501, -4.212275974118499]","[-26.17753384099427, -28.630592842655577, -23.411494673479613]","[-26.200925972198455, -28.600001755645803, -25.035001878464005]",pky,-,453.6966587382233,468.56161188211803,-,pky,1258.5366679687504,57169.7071850743,58428.24385304305,127,14.864953143894752,0.11704687514877757
J1848-0123,-7.52713517834194e-14,9.528130203124734,"[4.9100155369046, 2.4144874433318435, 7.556084973629196]","[5.095485593354089, 3.0886284426134436, 7.705825976811015]","[-0.37158503974649226, -3.000578032976683, 2.6558200534556136]","[-4.011560611664667, -4.409006083990929, -3.6284962089108084]","[-25.194112141233045, -28.045059041393362, -21.940559969227106]","[-25.173707906069367, -27.148388788417392, -23.61768119719103]",-,-,396.85388657854605,442.7558140924645,pky,pky,1243.5753949035425,57170.711251711844,58414.28664661539,111,45.90192751391845,0.41353087850376985
J1849-0636,-1.379907717529497e-13,4.3291898135096485,"[6.913486763695047, 4.583292198889427, 8.10600660662918]","[6.9656195182182294, 4.650710323099681, 7.649242211438855]","[1.2768610725850813, -1.7152712896145115, 3.0886818613339835]","[-4.857577576613769, -6.747948083262499, -3.9839857260870972]","[-27.10028923924633, -29.06847917549033, -24.275388189969966]","[-27.430456832946657, -29.156911837961935, -25.958087471118688]",pky,rr,439.3862236789193,451.6890403169625,-,-,1149.8137826677194,57277.43648920562,58427.25027187334,108,12.302816638043225,0.1139149688707706
J1852-0635,-3.3453854012565223e-13,11.987235012107579,"[5.7999601085291115, 2.8809418760587358, 8.231347514773908]","[5.989239879245316, 3.2520704498449486, 8.069219703055623]","[-0.2603814234498343, -2.9361029672711347, 2.6493518857296223]","[-4.799785986791317, -6.261555647182954, -4.039046820314028]","[-25.595257394106437, -28.440145886968445, -21.938669571053786]","[-26.133101538038396, -28.554670908404674, -24.85664097750738]",-,-,264.4566515347593,264.3802044746856,-,pky,1158.76457928351,57268.48569812266,58427.25027740617,109,-0.07644706007368995,-0.0007013491749879812
J1852-2610,-4.8422037205071324e-15,18.681209046182744,"[5.1499531067078, 2.5614446793842416, 8.0156326451839]","[5.284657625239351, 3.0566534562204755, 7.928709025170186]","[-0.5552804681286634, -3.0937423964579356, 2.6286060469538843]","[-6.765795845555406, -8.554889345217514, -5.270126883305508]","[-26.497279989450973, -28.870835394067093, -23.132342471845853]","[-27.1680312150199, -29.111506882320413, -25.02871124219231]",-,-,67.30496684573545,67.03324027275366,-,-,864.5344139705048,57557.72862931102,58422.26304328153,25,-0.27172657298179104,-0.010869062919271642
J1857+0212,-1.4623120080932601e-12,15.109234261757582,"[5.151332896826995, 2.6224748531702073, 8.042774580530294]","[5.269100947248934, 3.0625404132413827, 8.020055170467156]","[-0.8201092470615856, -3.124977218486339, 2.603341757047398]","[-6.131306599213033, -8.041925877671485, -4.664727630877975]","[-26.1168391247304, -28.76924016950899, -22.553036604661173]","[-27.01278841008071, -29.041586332073898, -24.86855401203533]",-,-,135.05213659414204,133.61617440926221,-,-,970.3191399882635,57492.83614420245,58463.15528419071,71,-1.435962184879827,-0.020224819505349677
