F0,F1,F2,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
2.667230441061801,-9.799226070242993e-15,-3.5994415563129785e-24,0.4287555600942161,-4.193166408756558,-9.782702076125183,5.908788322526001,-8.425841925870568
2.667230440745093,-9.814932054144853e-15,-2.716515706974847e-24,0.45203065341625415,-4.4481170415400575,-10.003896566074593,6.757752736372017,-8.412370362520054
2.667230441509891,-9.792815050709501e-15,-4.3724724596087604e-24,0.295520104208598,-3.993458452603136,-10.37940092643546,12.935970134412301,-7.080126000341416
2.667230440831093,-9.814015706404414e-15,-2.8605188168754084e-24,0.32527804331150945,-4.205436321060268,-10.1599866375395,5.892624639074878,-8.807594363370622
2.6672304410370753,-9.807810195661263e-15,-3.3181357174727655e-24,0.4774448821572381,-8.536467285059555,-10.290685111179727,6.1067372187897355,-8.879109020558602
2.6672304415676287,-9.795892767978357e-15,-4.3851631529250794e-24,0.4010034691121023,-4.352734080898603,-10.06265961198634,5.123668377790844,-8.92281797957913
2.6672304420492328,-9.7691969519613e-15,-5.780423817213427e-24,0.3633591615366263,-3.9560601321618503,-10.211489667833948,9.440708470277766,-7.878355661896003
2.6672304406834995,-9.823130482650452e-15,-2.385806331001235e-24,0.2732293445146743,-3.816645419152552,-9.878399226443229,5.6647700380036445,-8.588989262354207
2.667230441161751,-9.813026665764613e-15,-3.4236835730964556e-24,0.38653383463478574,-4.199070356915133,-9.92796413104449,5.615411029702361,-8.652197711353741
2.6672304411796994,-9.806190878599913e-15,-3.554881282952017e-24,0.4983353631072629,-7.862885445995479,-10.351458783933126,5.808346390594345,-9.02236223762681
2.6672304412677055,-9.803115230737527e-15,-3.746463094942112e-24,0.45048372006506,-4.6125299232821355,-10.048302464495961,4.457403237158398,-9.092626161581457
2.6672304404627094,-9.813853821244901e-15,-2.259014319965425e-24,0.44004026278456587,-4.215733644846901,-9.897717856155632,6.375205411318586,-8.411933270867573
2.6672304408200613,-9.820113788241117e-15,-2.7018804975884827e-24,0.2949674254646948,-3.920544241198632,-10.308054098123572,5.709685055036156,-9.006228973152638
2.667230442225153,-9.759264654531612e-15,-6.261181837378552e-24,0.2471648551168879,-3.8502094950127272,-9.85648818557982,6.2961575180840885,-8.392553582251521
2.667230442140187,-9.767088090703984e-15,-5.992244470007345e-24,0.32102034464719775,-3.9753713037502143,-9.923081306709143,4.531512195752409,-8.946920214863805
2.667230440849661,-9.82252006830794e-15,-2.6757253957345036e-24,0.3579349336090645,-4.061969224606839,-10.375662648407797,6.512987394105794,-8.851793128593405
2.667230440977663,-9.812756180266258e-15,-3.1236177146548576e-24,0.09238574656412624,-3.8108135418451843,-9.760217136833354,5.8339243426878165,-8.424050474310885
2.66723044138737,-9.791688321735392e-15,-4.222263494229015e-24,0.2939733106387088,-4.071421617292243,-10.701965316025799,12.378034024787008,-7.556912007120798
